track_id,caption
00289f72-fbb5-49fb-9e6e-d062b5eecae7,"A medium-paced track in F# minor with Orchestral Alternative Uplifting. Musically, it features calm intensity and calm and pleasant, creating a tranquil atmosphere."
003d0ee0-728d-42a5-9b90-ddfacb4e2817,"This Pop piece is in A# minor with a medium-paced pace. It exhibits intense energy and complex tonality, evoking a dynamic and neutral feeling."
0071c830-64a6-4254-be3a-1cfd0611948d,"A medium-paced track in A# minor with Pop. Musically, it features vigorous power and dynamic and neutral, creating a balanced atmosphere."
00ab8ae8-04c7-4bb0-afcd-03c76096c5df,"This piece is in E major with a slow pace. It exhibits balanced dynamics and dissonant harmonic content, evoking a subdued and introspective feeling."
00d81f29-74e0-4a2b-a03c-7cba1dc36ae4,"Set in G# minor, this medium-paced Andy Winehouse, True King Bass, Tragic Magic Cello composition conveys dynamic and neutral through its strong intensity character."
010d2929-8745-4bf9-8d17-e6c32e190e53,"A fast-paced Male Vocal, Hip Hop Techno song in E major, characterized by high energy and powerful dynamics. The dark and aggressive quality creates a powerful experience."
0146e85d-d3dc-4804-8ae2-47fdbf297a1f,"This Pop-Rock piece is in D# major with a medium-paced pace. It exhibits intense energy and complex tonality, evoking a dynamic and neutral feeling."
01655156-ad80-4662-b8aa-a008c6ee0dd5,"Set in E major, this fast-paced composition conveys calm and pleasant through its restrained power character."
02352df2-76ad-4e9c-b289-d1c5e3ddd408,"A medium-paced track in G# major with Emotional, Electric, Alternative Rock. Musically, it features balanced dynamics and ambient and atmospheric, creating a textural atmosphere."
025cb6c3-6d26-4304-9005-0d36e248c9a1,"Set in D# major, this medium-paced Female Vocals, Pop, Rock composition conveys dynamic and neutral through its vigorous power character."
029faa4b-4007-42d7-84dc-23bc23a36094,"Set in C minor, this medium-paced City-Pop, Pop composition conveys uplifting and energetic through its high energy and powerful dynamics character."
02e9e85a-c066-4b39-a0d8-1ed40a4d47e7,"In G major, this fast-paced Jazz, R&B, Clapping track blends high energy and powerful dynamics with dynamic and neutral, resulting in a adaptive sonic landscape."
03354439-084c-4793-a44d-ed929caa8b40,"This Rock piece is in G major with a medium-paced pace. It exhibits measured power and dissonant harmonic content, evoking a ambient and atmospheric feeling."
03dc40ef-e9cc-4003-8fd0-1743c2f8956d,"Set in D# major, this fast-paced composition conveys dark and aggressive through its high energy and powerful dynamics character."
03f7caf5-daa6-49ea-8160-f3bd53de6572,"A medium-paced track in G minor with Powerful Electric Rock. Musically, it features vigorous power and dark and aggressive, creating a powerful atmosphere."
0421b0dd-6c18-47b6-8690-b04cfd77b8f1,"Set in D major, this medium-paced Vulnerable Female Vocals, Honest, Breathless composition conveys dynamic and neutral through its strong intensity character."
04a59171-94e9-4ee2-8781-c8ad67156d87,"A medium-paced Hip-Hop, Latin Percussion, Mariachi Trumpets song in F major, characterized by strong intensity. The dark and aggressive quality creates a intense experience."
04f53d30-d1a2-4b29-b938-a1b0aad7483c,"This piece is in D minor with a medium-paced pace. It exhibits intense energy and complex tonality, evoking a dynamic and neutral feeling."
051db367-c03c-4bbc-8825-e183eed27f7a,"Set in C minor, this medium-paced Gritty Intricate Gangsta composition conveys dynamic and neutral through its high energy and powerful dynamics character."
058c6f20-ffb3-4b78-ac6c-48c4a01c49bb,"A slow track in E minor. Musically, it features balanced dynamics and cheerful and gentle, creating a comforting atmosphere."
05c34738-9776-44fa-ac31-eef1faa0f282,"A fast-paced track in B minor. Musically, it features high energy and powerful dynamics and dynamic and neutral, creating a multifaceted atmosphere."
05fcc7c7-7161-4dd6-99ab-5c448ef4bcba,"Set in G# major, this medium-paced Pop Playful composition conveys uplifting and energetic through its vigorous power character."
06fc804d-207a-4567-a6e3-139540cbc3e3,"A medium-paced track in B minor with Cosmic, Warrior Chants, Gothic. Musically, it features intense energy and dark and aggressive, creating a forceful atmosphere."
07e75e38-76cc-4287-b0cc-2970188c419d,"In B minor, this medium-paced Mandelão Baile Funk track blends strong intensity with dark and aggressive, resulting in a forceful sonic landscape."
07f07132-326a-4d39-8139-ea643ef566ac,"This Folksy Lullaby, Whimsical & Cozy, Soft Acoustic Guitar piece is in D minor with a medium-paced pace. It exhibits intense energy and complex tonality, evoking a dynamic and neutral feeling."
07f74a3d-8f3e-4a7e-9f99-be4f7dd19edf,"A slow track in B minor. Musically, it features moderate energy and ambient and atmospheric, creating a spacious atmosphere."
08525ffb-8951-4e0d-8331-2d7e418da5f7,"This Electronic Cyberpunk Edgy piece is in F major with a medium-paced pace. It exhibits balanced dynamics and complex tonality, evoking a ambient and atmospheric feeling."
087b5155-0fd5-4620-a392-5101e7d88a5b,"In B minor, this slow Drum, Chanting, Australian Music Style track blends vigorous power with dynamic and neutral, resulting in a versatile sonic landscape."
089865b0-8886-4fa3-b778-45ca1e2aa0be,"A fast-paced House, Sampled, Immersive song in F minor, characterized by intense energy. The dark and aggressive quality creates a intense experience."
09a9c417-9d55-47f5-95b1-fb0d120d0b56,"A fast-paced track in B minor. Musically, it features moderate energy and ambient and atmospheric, creating a textural atmosphere."
0a01f369-1f64-4de8-9097-cb9ac42583a4,"Set in C minor, this fast-paced composition conveys dynamic and neutral through its intense energy character."
0a270cf4-8807-4aea-b3fe-0dde369650a7,"Set in F major, this fast-paced Scifi, Cosmic, Violins composition conveys dark and aggressive through its strong intensity character."
0a40303c-db49-4e33-9c74-0bebdab97462,"A fast-paced track in E minor. Musically, it features vigorous power and uplifting and energetic, creating a lively atmosphere."
0a85aae0-57ea-424c-a0fd-d30d6f4ebd8f,"In B major, this very fast Drips track blends intense energy with dynamic and neutral, resulting in a adaptive sonic landscape."
0a996190-7a9c-452b-9805-c20077110a9c,"A medium-paced track in C# major with Club-Trap Hip-Hop Dark. Musically, it features vigorous power and dark and aggressive, creating a powerful atmosphere."
0b0d1709-d7f7-495e-9c4d-7f93ab61911c,"Set in A# major, this fast-paced composition conveys uplifting and energetic through its intense energy character."
0b1bdfb2-2755-4eb2-a5d1-f2d4395280a0,"A medium-paced track in D minor with Hip-Hop, Electronic, Alternative R&B. Musically, it features strong intensity and dark and aggressive, creating a forceful atmosphere."
0b4c51ca-e0ef-4a5f-a6cb-e4cfb6fbe5d5,"Set in G major, this medium-paced composition conveys dynamic and neutral through its intense energy character."
0bc28071-9d0e-4778-bb37-d93067f1e551,"Set in C major, this fast-paced Cheerful Quirky composition conveys dynamic and neutral through its intense energy character."
0bd35fdd-b864-4cf3-8874-bae5328fac80,"This Deutschrap, German Hip-Hop, Hip-Hop piece is in G minor with a medium-paced pace. It exhibits vigorous power and high tension, evoking a dark and aggressive feeling."
0be49c2a-a80f-433b-a42a-88383d7fdee2,"In D major, this medium-paced Female Vocal, Emotional, Midwestern Emo track blends intense energy with uplifting and energetic, resulting in a dynamic sonic landscape."
0c33fc49-a81b-4144-a871-02b4cea33e75,"Set in E major, this fast-paced Psychedelic Rock composition conveys dynamic and neutral through its vigorous power character."
0cb4c36c-0628-46a9-8642-699e57b03b08,"Set in C major, this very fast K-Pop, Horror, Evil composition conveys ambient and atmospheric through its measured power character."
0ce21efe-7a69-44f3-80e8-bc9d1ba5ded7,"A medium-paced track in F minor with Metalcore, Ambient, Technical Death Metal. Musically, it features strong intensity and dynamic and neutral, creating a versatile atmosphere."
0d08573e-a144-46e1-a321-754f515e89f1,"Set in E minor, this slow Rap composition conveys uplifting and energetic through its vigorous power character."
0d2c89db-0216-4aaf-a6ab-9b6e828a6606,"This Anthem Rock, Soft Rock, Electronic Rock piece is in E major with a slow pace. It exhibits high energy and powerful dynamics and complex tonality, evoking a dynamic and neutral feeling."
0d65fe3c-f6f5-4521-b846-99c5ce1c8704,"Set in E major, this slow Pop Rock composition conveys calm and pleasant through its restrained power character."
0ebfefea-7a7d-45df-ad3b-d0e0efd22a7a,"A medium-paced track in C major with Cajun, New Wave, Rock. Musically, it features high energy and powerful dynamics and uplifting and energetic, creating a dynamic atmosphere."
0f031ff3-8ddc-4e6d-9188-7162791b3886,"A fast-paced Vocal Powerhouse, Vocal Ornamentation, Perfect Eq song in G major, characterized by intense energy. The dark and aggressive quality creates a forceful experience."
0fa18eb0-2049-41b6-88e3-71754331884f,"In C# major, this slow Mechanic Female Voice, Dark Electro, Epic  Bass track blends moderate energy with calm and pleasant, resulting in a soothing sonic landscape."
0fd4aa0c-ff74-4ef0-ab4f-0fa2a9d36283,"A fast-paced Traditional Gospel song in F# major, characterized by vigorous power. The dark and aggressive quality creates a intense experience."
103c040d-0d3e-4b81-839f-c232d4cf29fc,"This piece is in C# major with a fast-paced pace. It exhibits intense energy and dissonant harmonic content, evoking a dynamic and neutral feeling."
1049ed60-d552-481d-8c87-0a7803987721,"In A major, this very fast Electro Swing, Video Game, Catchy track blends high energy and powerful dynamics with dark and aggressive, resulting in a intense sonic landscape."
104c3597-aad7-47fe-b1cb-38c8fa1c5cfb,"A very fast Childeren Poem, Childeren Song, Kidss Poem song in E major, characterized by high energy and powerful dynamics. The dynamic and neutral quality creates a multifaceted experience."
107086e1-1eff-47bc-9c1c-4febb0fd94c1,"In C major, this medium-paced Black Metal, Chamber Orchestra, Heavy Riffing track blends balanced dynamics with calm and pleasant, resulting in a serene sonic landscape."
1074275a-1f73-459b-902f-e936aa92edab,"This piece is in B minor with a fast-paced pace. It exhibits intense energy and complex tonality, evoking a dark and aggressive feeling."
10c1b3a5-bbde-47b7-8bb9-b1a574c80bf5,"Set in G major, this fast-paced Phonk Intro, Super Bass, Hiphop composition conveys dark and aggressive through its high energy and powerful dynamics character."
11121719-35f1-4863-9475-227d4aac4830,"This Pop Duet Lively piece is in C major with a medium-paced pace. It exhibits balanced dynamics and balanced harmonic content, evoking a calm and pleasant feeling."
11bb90ee-6db9-4c52-8a2c-dd0a6da4847d,"A fast-paced New Orleans Trance song in B major, characterized by strong intensity. The dark and aggressive quality creates a forceful experience."
11ff4b80-e150-47a2-8a1d-d4bff0935733,"A fast-paced Power Metal, Ska- Core, J-Pop song in G minor, characterized by high energy and powerful dynamics. The dark and aggressive quality creates a forceful experience."
121dae8d-25fe-491f-b63b-eb304575aac8,"This English, Steel Guitar piece is in E minor with a fast-paced pace. It exhibits steady intensity and dissonant harmonic content, evoking a calm and pleasant feeling."
128ad174-8020-4040-bb2f-c6eb3c6219f7,"This Rap, Techno, Trap piece is in B minor with a slow pace. It exhibits vigorous power and high tension, evoking a dark and aggressive feeling."
12aa47b6-b909-42a2-9211-00f244229b7b,"A slow Sad Trap, Rock song in A# minor, characterized by high energy and powerful dynamics. The dark and aggressive quality creates a forceful experience."
12d19149-1ece-4f3e-ba42-6f218b253536,"A fast-paced track in A# minor with Upbeat Rock, Slow Progressive Rock. Musically, it features high energy and powerful dynamics and dynamic and neutral, creating a multifaceted atmosphere."
133721ef-b0d7-4176-a4d9-e0376dbf7f0d,"This Pop, Alternative Folk, Emotional piece is in A# minor with a slow pace. It exhibits strong intensity and unstable structure, evoking a dynamic and neutral feeling."
1479e265-9e36-4647-91fc-47a8e6dae3c9,"Set in A# minor, this slow composition conveys dark and aggressive through its intense energy character."
148158e6-5940-40a5-8da9-576e85752850,"Set in C major, this fast-paced Cinematic, Trip Hop, Urban composition conveys uplifting and energetic through its strong intensity character."
1487eaec-69d3-473b-8ac9-1989b8d529e6,"A medium-paced track in A# major with Salsa. Musically, it features vigorous power and dynamic and neutral, creating a balanced atmosphere."
14a46498-a3db-4ffe-995c-26d514feb1f3,"A slow Drum And Bass, Jungle, Hardcore song in B major, characterized by moderate energy. The ambient and atmospheric quality creates a ethereal experience."
14baa8a0-afa9-4df4-b85f-d98444f6675c,"In A minor, this medium-paced Death Metal, Beat Displacement, Brutal track blends vigorous power with dark and aggressive, resulting in a commanding sonic landscape."
14f03b9a-fc03-4391-bbd5-5db63a1ace8c,"In G# major, this medium-paced High-Energy Pop, Playful, Electric Beats track blends high energy and powerful dynamics with dynamic and neutral, resulting in a balanced sonic landscape."
