track_id,caption
000ad05f-74ab-47b4-acad-6263ceb2ab2e,Lunch 🥙
0011803a-4c19-410d-973c-025278461698,rock stoner distorted heavy
00132ad7-d582-4d41-a516-ef8bf4609a7f,"live music, symphonic anatolian rock, melodic rock, soft doom metal, young sweet vocals,female&male vokal. Genre: Live Music, Symphonic Anatolian Rock, Melodic Rock"
00142b9d-43bd-4c67-84d3-22ed8d8340b4,"orchestral epic, melodic progressive metal,spoken word,aggrotech,symphonic,. Genre: Orchestral Epic, Melodic Progressive Metal, Spoken Word"
001e6384-3c81-49ae-87e3-10ce783d7e6e,"throat singing, metal, Mongolian, nu metal. Genre: Throat Singing, Metal, Mongolian"
0028d6c7-d703-4e01-a8fb-6bb1e34bd460,"Afro-house, deep house, soulful house, African rhythms,. Genre: Afro-House, Deep House, Soulful House"
00385125-24fd-43da-87f0-9f51e775a775,"Techno bass, bass trap. Genre: Techno Bass, Bass Trap"
003d7ee1-ae38-4316-87a0-1870fc593c6c,Modern Broadway or West End Musical Theatre comedy - male vocals
00475494-6cea-4aed-a4c7-43765561a812,progressive house trance vibe strong 4/4 beat filtered bass drum percussive techno
0047cdda-d7fe-4b5c-b675-63f9caa1e7da,pop hip hop female voice
004a9cd1-963b-41d3-886d-0587e681e74d,Aggressive basstep. Genre: Aggressive Basstep
0055f435-4b73-41ad-a251-407876a347d3,electronic vibrant. Genre: Electronic Vibrant
0057fd8e-a164-41ce-bfaf-972bf7934cc9,"sultry kawaii breathy, Urban groove, upbeat DnB mix, futuristic bass. Genre: Sultry Kawaii Breathy, Urban Groove, Upbeat Dnb Mix"
00629d8c-58c3-4de1-bba6-0771965624f2,"corporate music, video background, modern, acustic, instrumental, science and metrologyc, temperature,. Genre: Corporate Music, Video Background, Modern"
006c6c59-655a-4c49-9bd4-5f6e7db78b87,"Freestyle Rap, Beat, Hip-hop, Hip, Bop, Electronic, Smooth, Beats, poetic, clean vocals, pt-br brazilin voice. Genre: Freestyle Rap, Hip-Hop, Electronic"
007239a9-7b14-48fc-bf8a-2215f3bd1f1d,"Turkish art music,saz,baglama faster drums, rhythm drums, fulpower, heartfelt, enthusiastic, accordion. Genre: Turkish Art Music, Baglama Faster Drums, Rhythm Drums"
00735a55-847a-4288-a3e2-31591535b562,"Dream House, Belting, Female Vocal, Sound Producer. Genre: Dream House, Belting, Female Vocal"
007bb655-01a2-47e8-b985-1ca8292b2528,gritty 60s rock electric
00850ea4-274c-4450-af9f-ae917bcbf155,Hard Rock. Genre: Hard Rock
008fda96-5b7c-4cba-b723-9e9f630d8d5c,"Industrial metal, subbass. Genre: Industrial Metal, Subbass"
009ba5f4-96eb-4ddb-a0d0-6c9d27317f1f,"video game chiptunes, electronica, hip hop, 1980's, beatbox, pulsating drum beat, powerful trap, boxing anthem. Genre: Video Game Chiptunes, Electronica, Hip Hop"
009cd99f-acb8-4851-b68b-23c24170578f,Funeral-Dark-Doom Metal. Genre: Funeral-Dark-Doom Metal
009d1a98-413e-47c4-9f92-af2ca47d98f0,"anime, shakuhachi, dembow, metal, chill breakcore. Genre: Anime, Shakuhachi, Dembow"
00abf04f-9388-4012-b8ff-b60c4331d4e3,"music studio for news, action. Genre: Action"
00b5b03b-d5b8-4635-b855-6f570f0631a6,"Ukrainian pop folk rock vs russian male solo,"
00c7c00b-3f48-42d0-a468-da9ee5612084,"Dubstep, Dark Electronic, Sub Bass, Synth, Distorted Synth, Drum, Reverb, Harmony Vocals, Dark Choir, FX, Vocaloid. Genre: Dubstep, Dark Electronic, Sub Bass"
00cfcd3e-0795-4a47-96f4-8af98f97d497,A musical composition.
00d25eda-e20d-413c-9672-af040dd17a72,Rock italo disco eurodance
00d8f059-1acc-484a-9384-86f68d1841d7,"flamenco, sad pain violin and guitar duo, Gypsy vocal strong unified flamenco female vocal soul vibe to sync violin. Genre: Flamenco"
