track_id,caption
00289f72-fbb5-49fb-9e6e-d062b5eecae7,Orchestral Alternative Uplifting.
003d0ee0-728d-42a5-9b90-ddfacb4e2817,Pop.
0071c830-64a6-4254-be3a-1cfd0611948d,Pop.
00ab8ae8-04c7-4bb0-afcd-03c76096c5df,Ethereal New Age Nordic.
00d81f29-74e0-4a2b-a03c-7cba1dc36ae4,"Andy Winehouse, True King Bass, Tragic Magic Cello. Vocals, pro studio mix Trending samples, Heavy Beat, Blues Soul."
010d2929-8745-4bf9-8d17-e6c32e190e53,"Male Vocal, Hip Hop Techno."
0146e85d-d3dc-4804-8ae2-47fdbf297a1f,Pop-Rock.
01655156-ad80-4662-b8aa-a008c6ee0dd5,Cinematic Ambient with elements of Progressive Rock.
02352df2-76ad-4e9c-b289-d1c5e3ddd408,"Emotional, Electric, Alternative Rock. Atmospheric, Female Vocals."
025cb6c3-6d26-4304-9005-0d36e248c9a1,"Female Vocals, Pop, Rock. Light, Saxophone, Keyboard, Guitar, Violin, Funk, Pop Rock."
029faa4b-4007-42d7-84dc-23bc23a36094,"City-Pop, Pop. 80S."
02e9e85a-c066-4b39-a0d8-1ed40a4d47e7,"Jazz, R&B, Clapping. R&, Piano, Church Music."
03354439-084c-4793-a44d-ed929caa8b40,Rock.
03dc40ef-e9cc-4003-8fd0-1743c2f8956d,Rock Motivating With A Clear Loud Voice To Understand Lyrics.
03f7caf5-daa6-49ea-8160-f3bd53de6572,Powerful Electric Rock.
0421b0dd-6c18-47b6-8690-b04cfd77b8f1,"Vulnerable Female Vocals, Honest, Breathless. Dynamic, Powerful, Falsetto, Melismatic, Emotional, Post-Hardcore."
04a59171-94e9-4ee2-8781-c8ad67156d87,"Hip-Hop, Latin Percussion, Mariachi Trumpets. Trap Hi-Hats, Deep Bass, Male Rap Vocals, Catchy Hooks."
04f53d30-d1a2-4b29-b938-a1b0aad7483c,Edm Powerful Saxophone Heavy Bass Electropop.
051db367-c03c-4bbc-8825-e183eed27f7a,Gritty Intricate Gangsta.
058c6f20-ffb3-4b78-ac6c-48c4a01c49bb,Smooth Elegant Smooth Jazz.
05c34738-9776-44fa-ac31-eef1faa0f282,Modern Echo Effects Deep Bass Italian Electronic.
05fcc7c7-7161-4dd6-99ab-5c448ef4bcba,Pop Playful.
06fc804d-207a-4567-a6e3-139540cbc3e3,"Cosmic, Warrior Chants, Gothic."
07e75e38-76cc-4287-b0cc-2970188c419d,Mandelão Baile Funk.
07f07132-326a-4d39-8139-ea643ef566ac,"Folksy Lullaby, Whimsical & Cozy, Soft Acoustic Guitar. Gentle Ukulele, Light Tambourine, Bells, Warm Harmonies."
07f74a3d-8f3e-4a7e-9f99-be4f7dd19edf,Mid tempo rap strong punchy drum piano hook subtle bass reflective epic feel.
08525ffb-8951-4e0d-8331-2d7e418da5f7,Electronic Cyberpunk Edgy.
087b5155-0fd5-4620-a392-5101e7d88a5b,"Drum, Chanting, Australian Music Style. Flute, Violin, Guitar, Harp."
