track_id,caption
00289f72-fbb5-49fb-9e6e-d062b5eecae7,The restrained power character of this Orchestral Alternative Uplifting piece gives it a calm and pleasant quality.
003d0ee0-728d-42a5-9b90-ddfacb4e2817,This piece is described as Pop and conveys dynamic and neutral through its vigorous power character.
0071c830-64a6-4254-be3a-1cfd0611948d,"This piece is described as Pop and is marked by vigorous power, which gives it a dynamic and neutral and versatile quality."
00ab8ae8-04c7-4bb0-afcd-03c76096c5df,"A track featuring steady intensity with subdued and introspective, creating a thoughtful atmosphere."
00d81f29-74e0-4a2b-a03c-7cba1dc36ae4,"Marked by intense energy, this Andy Winehouse, True King Bass, and Tragic Magic Cello piece takes on a dynamic and neutral quality and comes across as versatile."
010d2929-8745-4bf9-8d17-e6c32e190e53,This Male Vocal and Hip Hop Techno piece is marked by vigorous power and has a dark and aggressive quality that feels powerful.
0146e85d-d3dc-4804-8ae2-47fdbf297a1f,"This Pop-Rock piece highlights intense energy and complex tonality, which gives it a dynamic and neutral feel."
01655156-ad80-4662-b8aa-a008c6ee0dd5,"With restrained power and dynamic tonality, this piece comes across as calm and pleasant."
02352df2-76ad-4e9c-b289-d1c5e3ddd408,"A Emotional, Electric, Alternative Rock track featuring balanced dynamics with ambient and atmospheric, creating a ethereal atmosphere."
025cb6c3-6d26-4304-9005-0d36e248c9a1,"This Female Vocals, Pop, and Rock piece is marked by strong intensity and has a dynamic and neutral quality that feels balanced."
029faa4b-4007-42d7-84dc-23bc23a36094,"With intense energy and mixed consonance, this City-Pop and Pop piece comes across as uplifting and energetic."
02e9e85a-c066-4b39-a0d8-1ed40a4d47e7,"This Jazz, R&B, and Clapping piece is marked by vigorous power and has a dynamic and neutral quality that feels versatile."
03354439-084c-4793-a44d-ed929caa8b40,The mix of moderate energy and high tension gives this Rock piece a ambient and atmospheric feel.
03dc40ef-e9cc-4003-8fd0-1743c2f8956d,"With strong intensity and high tension, this piece comes across as dark and aggressive."
03f7caf5-daa6-49ea-8160-f3bd53de6572,"With strong intensity and dissonant harmonic content, this Powerful Electric Rock piece comes across as dark and aggressive."
0421b0dd-6c18-47b6-8690-b04cfd77b8f1,"This Vulnerable Female Vocals, Honest, and Breathless piece is marked by intense energy and has a dynamic and neutral quality that feels multifaceted."
04a59171-94e9-4ee2-8781-c8ad67156d87,"This Hip-Hop, Latin Percussion, and Mariachi Trumpets piece is marked by strong intensity and has a dark and aggressive quality that feels powerful."
04f53d30-d1a2-4b29-b938-a1b0aad7483c,"A track featuring strong intensity with dynamic and neutral, creating a adaptive atmosphere."
051db367-c03c-4bbc-8825-e183eed27f7a,"A Gritty Intricate Gangsta track featuring intense energy with dynamic and neutral, creating a balanced atmosphere."
058c6f20-ffb3-4b78-ac6c-48c4a01c49bb,"A track featuring balanced dynamics with cheerful and gentle, creating a pleasant atmosphere."
05c34738-9776-44fa-ac31-eef1faa0f282,"This piece highlights intense energy and complex tonality, which gives it a dynamic and neutral feel."
05fcc7c7-7161-4dd6-99ab-5c448ef4bcba,"This piece is described as Pop Playful and is marked by high energy and powerful dynamics, which gives it a uplifting and energetic and exhilarating quality."
06fc804d-207a-4567-a6e3-139540cbc3e3,"This piece is described as Cosmic, Warrior Chants, and Gothic and is marked by high energy and powerful dynamics, which gives it a dark and aggressive and powerful quality."
07e75e38-76cc-4287-b0cc-2970188c419d,"Through its high energy and powerful dynamics character, this Mandelão Baile Funk piece comes across as dark and aggressive."
07f07132-326a-4d39-8139-ea643ef566ac,"The strong intensity character of this Folksy Lullaby, Whimsical & Cozy, and Soft Acoustic Guitar piece gives it a dynamic and neutral quality."
07f74a3d-8f3e-4a7e-9f99-be4f7dd19edf,"A track featuring moderate energy with ambient and atmospheric, creating a textural atmosphere."
08525ffb-8951-4e0d-8331-2d7e418da5f7,"Marked by balanced dynamics, this Electronic Cyberpunk Edgy piece takes on a ambient and atmospheric quality and comes across as spacious."
087b5155-0fd5-4620-a392-5101e7d88a5b,"This piece is described as Drum, Chanting, and Australian Music Style and is marked by intense energy, which gives it a dynamic and neutral and balanced quality."
089865b0-8886-4fa3-b778-45ca1e2aa0be,"This piece is described as House, Sampled, and Immersive and features high energy and powerful dynamics and high tension, giving it a dark and aggressive feel."
09a9c417-9d55-47f5-95b1-fb0d120d0b56,The mix of balanced dynamics and dissonant harmonic content gives this piece a ambient and atmospheric feel.
0a01f369-1f64-4de8-9097-cb9ac42583a4,"This piece highlights intense energy and complex tonality, which gives it a dynamic and neutral feel."
0a270cf4-8807-4aea-b3fe-0dde369650a7,"This piece is described as Scifi, Cosmic, and Violins and conveys dark and aggressive through its intense energy character."
0a40303c-db49-4e33-9c74-0bebdab97462,"With intense energy and unstable structure, this piece comes across as uplifting and energetic."
0a85aae0-57ea-424c-a0fd-d30d6f4ebd8f,"A Drips track featuring high energy and powerful dynamics with dynamic and neutral, creating a adaptive atmosphere."
0a996190-7a9c-452b-9805-c20077110a9c,"Through its vigorous power character, this Club-Trap Hip-Hop Dark piece comes across as dark and aggressive."
0b0d1709-d7f7-495e-9c4d-7f93ab61911c,"A track featuring intense energy with uplifting and energetic, creating a vibrant atmosphere."
0b1bdfb2-2755-4eb2-a5d1-f2d4395280a0,"A Hip-Hop, Electronic, Alternative R&B track featuring strong intensity with dark and aggressive, creating a powerful atmosphere."
0b4c51ca-e0ef-4a5f-a6cb-e4cfb6fbe5d5,"A track featuring high energy and powerful dynamics with dynamic and neutral, creating a balanced atmosphere."
0bc28071-9d0e-4778-bb37-d93067f1e551,This piece is described as Cheerful Quirky and conveys dynamic and neutral through its high energy and powerful dynamics character.
0bd35fdd-b864-4cf3-8874-bae5328fac80,"Through its strong intensity character, this Deutschrap, German Hip-Hop, and Hip-Hop piece comes across as dark and aggressive."
